# StartTime: 2016/03/14 18:18:53
timestamp.ms,latitude,longitude,altitude
686858.0,52.84144789,9.22600714,81.0
687858.0,52.84143071,9.22598626,83.0
688858.0,52.84141298,9.22596807,82.0
689858.0,52.84139513,9.2259483,82.0
690858.0,52.84137745,9.22592713,82.0
691858.0,52.84135841,9.22590395,82.0
692858.0,52.84133764,9.22588038,83.0
693858.0,52.84131523,9.22585761,83.0
694858.0,52.84129245,9.22583806,83.0
695858.0,52.84126643,9.22582165,81.0
696858.0,52.84123743,9.22580684,80.0
697858.0,52.84120833,9.22578935,83.0
698858.0,52.84118331,9.22576728,83.0
699858.0,52.8411572,9.22574659,83.0
700858.0,52.84113426,9.22572659,84.0
701858.0,52.84110762,9.22571543,82.0
702858.0,52.84108056,9.22570891,80.0
703858.0,52.84105631,9.22570509,81.0
704858.0,52.84103399,9.22569923,80.0
705858.0,52.84101295,9.22569122,79.0
706858.0,52.84099363,9.22567723,81.0
707858.0,52.84097347,9.2256603,80.0
708858.0,52.84095323,9.22564349,80.0
709858.0,52.8409325,9.22562102,81.0
710858.0,52.84091181,9.2255982,80.0
711858.0,52.84088735,9.22557477,81.0
712858.0,52.84086076,9.22555234,80.0
713858.0,52.84083599,9.22552914,81.0
714858.0,52.84081183,9.22550174,82.0
715858.0,52.84078724,9.22547216,82.0
716858.0,52.84076272,9.22544534,83.0
717858.0,52.84073816,9.22542135,83.0
718858.0,52.8407154,9.22539868,82.0
719858.0,52.84069183,9.22537699,83.0
720858.0,52.84066754,9.22535766,82.0
721858.0,52.84064593,9.2253389,81.0
722858.0,52.84062609,9.22532051,82.0
723858.0,52.84060505,9.22530466,81.0
724858.0,52.84058664,9.22528979,82.0
725858.0,52.84056775,9.22527555,81.0
726858.0,52.84055027,9.22525796,81.0
727858.0,52.84053215,9.2252425,83.0
728858.0,52.84051398,9.22522681,84.0
729858.0,52.84049976,9.22521595,84.0
730858.0,52.84048228,9.22520212,83.0
731858.0,52.84046583,9.22518648,83.0
732858.0,52.84044723,9.22517028,83.0
733858.0,52.84042923,9.22515232,84.0
734858.0,52.8404114,9.22513457,84.0
735858.0,52.84039323,9.22511749,86.0
736858.0,52.8403763,9.22510425,88.0
737858.0,52.84036393,9.22509197,88.0
738858.0,52.84035251,9.22508015,90.0
739858.0,52.84034179,9.22506605,91.0
740858.0,52.84033063,9.22504914,92.0
741858.0,52.84031613,9.2250278,91.0
742858.0,52.84029754,9.22500441,92.0
743858.0,52.8402858,9.22498098,94.0
744858.0,52.84027395,9.22495566,95.0
745858.0,52.84025951,9.22492904,97.0
746858.0,52.84023953,9.22490285,97.0
747858.0,52.84021738,9.22487195,97.0
748858.0,52.84018529,9.22482922,99.0
749858.0,52.84015493,9.22478507,99.0
750858.0,52.84012432,9.22474284,100.0
751858.0,52.84009282,9.22471048,100.0
752858.0,52.84006124,9.22468187,101.0
753858.0,52.84002938,9.22466327,101.0
754858.0,52.83999997,9.22464049,102.0
755858.0,52.8399711,9.22461353,103.0
756858.0,52.83994201,9.22459553,103.0
757858.0,52.83991274,9.22457497,103.0
758858.0,52.83988406,9.22456545,104.0
759858.0,52.83985347,9.22455304,104.0
760858.0,52.83982235,9.22454127,102.0
761858.0,52.83979288,9.22453197,101.0
762858.0,52.83976628,9.22451823,101.0
763858.0,52.83974373,9.22450374,102.0
764858.0,52.83972152,9.22448521,102.0
765858.0,52.83969791,9.2244601,103.0
766858.0,52.83967374,9.22443504,103.0
767858.0,52.83965096,9.22440863,105.0
768858.0,52.83962564,9.22438571,104.0
769858.0,52.83959933,9.22436295,105.0
770858.0,52.83957393,9.22433738,105.0
771858.0,52.83954708,9.22431608,106.0
772858.0,52.83951911,9.22429944,105.0
773858.0,52.83949195,9.22427592,107.0
774858.0,52.83946739,9.2242538,107.0
775858.0,52.83944173,9.22422779,107.0
776858.0,52.83941681,9.224209,107.0
777858.0,52.83939071,9.22419623,106.0
778858.0,52.83936434,9.22419577,104.0
779858.0,52.83933636,9.2242011,103.0
780858.0,52.83931017,9.22420059,103.0
781858.0,52.83928459,9.22419034,104.0
782858.0,52.83925957,9.22417574,105.0
783858.0,52.83922045,9.22418638,93.0
784858.0,52.83917981,9.22421267,89.0
785858.0,52.83914457,9.22424621,88.0
786858.0,52.83911788,9.2242798,88.0
787858.0,52.83909624,9.22431667,88.0
788858.0,52.83907598,9.22435361,86.0
789858.0,52.83905591,9.22438861,86.0
790858.0,52.83903547,9.22441746,86.0
791858.0,52.83901485,9.22444306,86.0
792858.0,52.83899729,9.22446935,87.0
793858.0,52.83897963,9.22449411,88.0
794858.0,52.8389605,9.22451593,88.0
795858.0,52.83894137,9.22453934,89.0
796858.0,52.83892118,9.2245594,88.0
797858.0,52.83890028,9.22457537,89.0
798858.0,52.83887805,9.22459213,88.0
799858.0,52.83885708,9.22461645,89.0
800858.0,52.83883574,9.22463773,91.0
801858.0,52.83881626,9.22466403,90.0
802858.0,52.83879851,9.22470353,90.0
803858.0,52.83878154,9.22474456,93.0
804858.0,52.83876419,9.22478797,92.0
805858.0,52.83874687,9.22482656,96.0
806858.0,52.83873029,9.22486454,97.0
807858.0,52.83871445,9.22490434,98.0
808858.0,52.83869823,9.22493959,98.0
809858.0,52.83868164,9.22497379,99.0
810858.0,52.8386625,9.22500435,100.0
811858.0,52.83864694,9.22503799,100.0
812858.0,52.83863178,9.22506831,100.0
813858.0,52.83861727,9.22509394,100.0
814858.0,52.83860036,9.22511339,101.0
815858.0,52.83858274,9.22513402,102.0
816858.0,52.8385646,9.22515599,105.0
817858.0,52.83854452,9.22517452,106.0
818858.0,52.83852549,9.22519662,108.0
819858.0,52.83850398,9.22522043,109.0
820858.0,52.83848578,9.22524829,109.0
821858.0,52.83847123,9.22528033,107.0
822858.0,52.8384607,9.22531174,105.0
823858.0,52.83845082,9.22534154,104.0
824858.0,52.83844055,9.22537256,104.0
825858.0,52.83842947,9.22540766,105.0
826858.0,52.83842016,9.2254522,107.0
827858.0,52.83840594,9.22549789,107.0
828858.0,52.83839023,9.22554319,108.0
829858.0,52.83837108,9.22558323,108.0
830858.0,52.83835208,9.22562378,106.0
831858.0,52.838338,9.22566308,102.0
832858.0,52.83832521,9.22570655,102.0
833858.0,52.83831288,9.22574743,101.0
834858.0,52.83830187,9.22578969,99.0
835858.0,52.83828773,9.22583326,99.0
836858.0,52.83827217,9.22587109,98.0
837858.0,52.8382528,9.22590212,100.0
838858.0,52.83823575,9.22594522,97.0
839858.0,52.83821886,9.22598661,98.0
840858.0,52.83820775,9.22603114,99.0
841858.0,52.8381959,9.22607519,99.0
842858.0,52.83818554,9.22611427,98.0
843858.0,52.83817179,9.22615069,97.0
844858.0,52.83815725,9.22618658,97.0
845858.0,52.83814033,9.22621715,96.0
846858.0,52.83812387,9.22624606,98.0
847858.0,52.83810633,9.22627504,99.0
848858.0,52.83808833,9.22630235,99.0
849858.0,52.83807136,9.22633404,100.0
850858.0,52.83805832,9.22636944,101.0
851858.0,52.83805138,9.2264122,98.0
852858.0,52.83804612,9.22645401,98.0
853858.0,52.83803894,9.22650832,97.0
854858.0,52.83803192,9.22657213,100.0
855858.0,52.83801796,9.22663655,102.0
856858.0,52.83799286,9.2267336,101.0
857858.0,52.83796677,9.22692903,100.0
858858.0,52.83794659,9.22689272,100.0
859858.0,52.83793906,9.22694331,101.0
860858.0,52.83792116,9.22696803,100.0
861858.0,52.83789557,9.22697393,100.0
862858.0,52.83787434,9.22698533,101.0
863858.0,52.83786431,9.22701509,104.0
864858.0,52.83784144,9.22704839,104.0
865858.0,52.8378311,9.22708097,103.0
866858.0,52.83782329,9.22710573,105.0
867858.0,52.83781415,9.22714968,106.0
868858.0,52.8377989,9.22718105,106.0
869858.0,52.83778061,9.22720636,106.0
870858.0,52.83776849,9.22724594,105.0
871858.0,52.83775712,9.2272889,104.0
872858.0,52.83774731,9.22733062,102.0
873858.0,52.83773966,9.22737548,98.0
874858.0,52.83773267,9.22742164,96.0
875858.0,52.83772327,9.22746789,96.0
876858.0,52.83771098,9.22750964,97.0
877858.0,52.83769611,9.22754461,96.0
878858.0,52.83768431,9.2275839,95.0
879858.0,52.8376707,9.22762405,94.0
880858.0,52.8376578,9.22766354,94.0
881858.0,52.83764305,9.22769614,94.0
882858.0,52.83762922,9.22772362,93.0
883858.0,52.8376135,9.22775166,95.0
884858.0,52.83759983,9.22778447,95.0
885858.0,52.83758685,9.22781352,94.0
886858.0,52.83757538,9.22784386,93.0
887858.0,52.83756334,9.2278756,93.0
888858.0,52.83755349,9.22791038,91.0
889858.0,52.83754355,9.22794483,93.0
890858.0,52.83753433,9.22797993,91.0
891858.0,52.83752499,9.22801538,89.0
892858.0,52.83751439,9.228051,88.0
893858.0,52.83750476,9.22809003,87.0
894858.0,52.83749324,9.22812728,88.0
895858.0,52.83747964,9.22816154,88.0
896858.0,52.83746595,9.22819663,88.0
897858.0,52.83745848,9.22823884,83.0
898858.0,52.83745295,9.22827837,81.0
899858.0,52.83744486,9.22831608,80.0
900858.0,52.83743571,9.22835062,81.0
901858.0,52.83742496,9.22838023,81.0
902858.0,52.83741277,9.22840676,83.0
903858.0,52.83740791,9.22844412,82.0
904858.0,52.8374103,9.22848899,84.0
905858.0,52.83741866,9.22853831,85.0
906858.0,52.8374234,9.22858598,84.0
907858.0,52.83742808,9.22863153,87.0
908858.0,52.83743241,9.22867626,86.0
909858.0,52.83743681,9.2287197,86.0
910858.0,52.83744319,9.22876245,87.0
911858.0,52.83744871,9.22880789,91.0
912858.0,52.8374522,9.22885197,90.0
913858.0,52.83745673,9.22889383,89.0
914858.0,52.83746421,9.2289313,90.0
915858.0,52.83747028,9.2289606,91.0
916858.0,52.83747485,9.22899659,91.0
917858.0,52.83747716,9.22903564,90.0
918858.0,52.83747603,9.22906855,92.0
919858.0,52.83747382,9.22909935,94.0
920858.0,52.83747552,9.22913165,92.0
921858.0,52.83747934,9.22916422,91.0
922858.0,52.83748402,9.22919313,91.0
923858.0,52.83748871,9.22922531,92.0
924858.0,52.8374929,9.22926227,90.0
925858.0,52.83749677,9.22930079,89.0
926858.0,52.83750375,9.2293412,89.0
927858.0,52.83751889,9.22938976,88.0
928858.0,52.8375483,9.22943221,87.0
929858.0,52.83757932,9.22945885,87.0
930858.0,52.83760961,9.22947648,87.0
931858.0,52.83764258,9.22948592,84.0
932858.0,52.83767557,9.22949063,82.0
933858.0,52.83770818,9.22948998,80.0
934858.0,52.83774045,9.22948839,78.0
935858.0,52.83777219,9.22949109,77.0
936858.0,52.83780341,9.22949624,75.0
937858.0,52.83783291,9.22950193,74.0
938858.0,52.8378613,9.2295037,72.0
939858.0,52.83789116,9.22950455,71.0
940858.0,52.83791934,9.22950454,71.0
941858.0,52.83794699,9.22950228,68.0
942858.0,52.83797582,9.22949951,66.0
943858.0,52.8380037,9.22949626,67.0
944858.0,52.83803102,9.22949523,66.0
945858.0,52.83805734,9.22949381,66.0
946858.0,52.83808352,9.22949567,67.0
947858.0,52.83811245,9.22948743,64.0
948858.0,52.83813959,9.2294804,65.0
949858.0,52.83816616,9.22946654,64.0
950858.0,52.83819153,9.22945483,62.0
951858.0,52.83821789,9.22944473,61.0
952858.0,52.83824315,9.22943592,60.0
953858.0,52.83826878,9.22942661,60.0
954858.0,52.83829473,9.22941518,58.0
955858.0,52.83832188,9.22940528,59.0
956858.0,52.83834783,9.22939826,59.0
957858.0,52.83837288,9.2293957,59.0
958858.0,52.83839643,9.22939525,59.0
959858.0,52.83842127,9.22939644,60.0
960858.0,52.83844571,9.22939672,60.0
961858.0,52.83847033,9.22939574,60.0
962858.0,52.83849573,9.22939347,59.0
963858.0,52.83852124,9.22938803,58.0
964858.0,52.83854591,9.22938189,58.0
965858.0,52.83857125,9.2293755,58.0
966858.0,52.83859561,9.22937123,58.0
967858.0,52.83861979,9.22936577,58.0
968858.0,52.83864247,9.22935979,57.0
969858.0,52.83866489,9.22935809,58.0
970858.0,52.83868634,9.22936132,59.0
971858.0,52.83870905,9.22936312,59.0
972858.0,52.83873142,9.2293624,59.0
973858.0,52.83875411,9.22935913,60.0
974858.0,52.83877606,9.22935885,60.0
975858.0,52.83879883,9.22936019,60.0
976858.0,52.83882098,9.22936549,60.0
977858.0,52.83884332,9.22936688,60.0
978858.0,52.83886624,9.22936116,60.0
979858.0,52.83888989,9.2293528,60.0
980858.0,52.8389138,9.22934465,61.0
981858.0,52.83893864,9.2293388,61.0
982858.0,52.83896218,9.22933486,61.0
983858.0,52.83898694,9.22932804,60.0
984858.0,52.83901149,9.22932194,61.0
985858.0,52.83903596,9.22931629,60.0
986858.0,52.83906028,9.22930967,61.0
987858.0,52.83908404,9.2293053,62.0
988858.0,52.83910871,9.22929827,60.0
989858.0,52.83913452,9.22929126,59.0
990858.0,52.83915892,9.22928669,60.0
991858.0,52.83918359,9.22928276,59.0
992858.0,52.83920823,9.22928116,59.0
993858.0,52.83923362,9.22927467,58.0
994858.0,52.83925857,9.22926922,59.0
995858.0,52.83928484,9.22926775,59.0
996858.0,52.8393104,9.22926241,60.0
997858.0,52.83933565,9.22925494,60.0
998858.0,52.8393605,9.229249,60.0
999858.0,52.83938601,9.22924381,60.0
1000858.0,52.83941095,9.22923943,61.0
1001858.0,52.83943542,9.22923604,63.0
1002858.0,52.83946073,9.22922921,61.0
1003858.0,52.83948791,9.22922002,61.0
1004858.0,52.83951393,9.22921151,62.0
1005858.0,52.83953991,9.22920418,61.0
1006858.0,52.83956651,9.22919694,60.0
1007858.0,52.83959331,9.22918931,61.0
1008858.0,52.83961898,9.2291823,61.0
1009858.0,52.83964527,9.22917791,61.0
1010858.0,52.83966991,9.22917727,62.0
1011858.0,52.83969441,9.22917894,62.0
1012858.0,52.83971837,9.22918149,63.0
1013858.0,52.83974269,9.22918303,64.0
1014858.0,52.83976672,9.22918335,64.0
1015858.0,52.83979413,9.22917661,63.0
1016858.0,52.83981966,9.22917244,63.0
1017858.0,52.83984495,9.22916808,63.0
1018858.0,52.83986994,9.22916373,63.0
1019858.0,52.83989575,9.22915892,63.0
1020858.0,52.83992085,9.22915499,63.0
1021858.0,52.83994744,9.2291465,62.0
1022858.0,52.83997379,9.22913658,62.0
1023858.0,52.84000032,9.22913282,63.0
1024858.0,52.84002718,9.22912697,62.0
1025858.0,52.8400561,9.22911866,60.0
1026858.0,52.84008486,9.22910484,59.0
1027858.0,52.84011392,9.22909178,58.0
1028858.0,52.84014289,9.22907639,57.0
1029858.0,52.84017085,9.22906237,57.0
1030858.0,52.84019558,9.22905748,60.0
1031858.0,52.84022085,9.22905705,61.0
1032858.0,52.8402455,9.2290606,61.0
1033858.0,52.84026914,9.22906029,62.0
1034858.0,52.84029445,9.22905543,60.0
1035858.0,52.84032044,9.2290527,60.0
1036858.0,52.84034538,9.22904757,62.0
1037858.0,52.8403702,9.22903943,61.0
1038858.0,52.84039542,9.22903226,60.0
1039858.0,52.8404209,9.22903186,59.0
1040858.0,52.84044549,9.22903173,60.0
1041858.0,52.84047034,9.22903374,61.0
1042858.0,52.84049468,9.22903916,62.0
1043858.0,52.8405198,9.22904288,62.0
1044858.0,52.84054599,9.22904048,61.0
1045858.0,52.84057383,9.22902936,58.0
1046858.0,52.84060142,9.22901366,57.0
1047858.0,52.8406299,9.22899778,57.0
1048858.0,52.84065801,9.22898512,57.0
1049858.0,52.84068592,9.22897869,58.0
1050858.0,52.84071404,9.22897154,56.0
1051858.0,52.84074277,9.22896022,54.0
1052858.0,52.84076956,9.22895107,54.0
1053858.0,52.84079578,9.22894544,54.0
1054858.0,52.84082096,9.22894325,55.0
1055858.0,52.84084659,9.22893927,53.0
1056858.0,52.84087288,9.22893025,53.0
1057858.0,52.84089936,9.22891713,52.0
1058858.0,52.84092515,9.22890268,52.0
1059858.0,52.84095158,9.22888957,52.0
1060858.0,52.84097712,9.22887597,53.0
1061858.0,52.84100305,9.22886213,53.0
1062858.0,52.84102848,9.22884826,53.0
1063858.0,52.84105455,9.22883382,54.0
1064858.0,52.84107877,9.2288192,54.0
1065858.0,52.84110093,9.22880298,54.0
1066858.0,52.84112317,9.22878876,55.0
1067858.0,52.84114626,9.22877446,56.0
1068858.0,52.84116856,9.22875939,57.0
1069858.0,52.84118912,9.2287421,57.0
1070858.0,52.84120821,9.22872024,57.0
1071858.0,52.84122788,9.22869669,59.0
1072858.0,52.8412467,9.22867283,59.0
1073858.0,52.84126522,9.22864852,60.0
1074858.0,52.84128434,9.22862791,61.0
1075858.0,52.84130511,9.22861081,61.0
1076858.0,52.8413259,9.22859809,62.0
1077858.0,52.84134577,9.2285838,63.0
1078858.0,52.84136516,9.2285687,64.0
1079858.0,52.8413848,9.22855064,65.0
1080858.0,52.84140368,9.22853315,65.0
1081858.0,52.84142165,9.22850827,64.0
1082858.0,52.84144181,9.22848804,66.0
1083858.0,52.84146216,9.22846407,67.0
1084858.0,52.84148018,9.22843538,66.0
1085858.0,52.84149615,9.228401,64.0
1086858.0,52.84151436,9.22837559,65.0
1087858.0,52.84153521,9.22835705,66.0
1088858.0,52.84155682,9.22833689,66.0
1089858.0,52.84157737,9.22831923,67.0
1090858.0,52.84159684,9.22830672,69.0
1091858.0,52.84161232,9.22828883,68.0
1092858.0,52.84163076,9.22827097,69.0
1093858.0,52.84164961,9.22824714,68.0
1094858.0,52.84166817,9.22823134,70.0
1095858.0,52.84168559,9.22821199,71.0
1096858.0,52.84170156,9.22819321,71.0
1097858.0,52.84171661,9.22817181,71.0
1098858.0,52.84173057,9.22815725,72.0
1099858.0,52.84174466,9.22814214,72.0
1100858.0,52.84176053,9.22812904,72.0
1101858.0,52.84177864,9.22811958,73.0
1102858.0,52.84179506,9.22810323,72.0
1103858.0,52.8418142,9.22808869,73.0
1104858.0,52.84183383,9.22807917,73.0
1105858.0,52.84185482,9.22807194,74.0
1106858.0,52.84187671,9.22806558,75.0
1107858.0,52.84189806,9.22805065,74.0
1108858.0,52.84192051,9.22802744,74.0
1109858.0,52.84194065,9.22800394,73.0
1110858.0,52.84196101,9.2279805,72.0
1111858.0,52.84198344,9.22795889,73.0
1112858.0,52.84200556,9.22793774,74.0
1113858.0,52.84202791,9.22791582,74.0
1114858.0,52.84205058,9.22789334,75.0
1115858.0,52.84207499,9.22787901,75.0
1116858.0,52.84209843,9.22786074,75.0
1117858.0,52.84212015,9.22784475,73.0
1118858.0,52.8421394,9.22781868,73.0
1119858.0,52.84215939,9.22779415,75.0
1120858.0,52.84217502,9.22775962,73.0
1121858.0,52.84218976,9.22771466,71.0
1122858.0,52.84220463,9.22767136,71.0
1123858.0,52.84222066,9.22762394,71.0
1124858.0,52.84223638,9.22757139,69.0
1125858.0,52.84225433,9.22752,69.0
1126858.0,52.8422701,9.22745944,67.0
1127858.0,52.84228579,9.22740409,67.0
1128858.0,52.84229851,9.2273514,66.0
1129858.0,52.84231089,9.22729867,67.0
1130858.0,52.84231867,9.2272452,68.0
1131858.0,52.84232235,9.22718878,67.0
1132858.0,52.84232189,9.22713004,66.0
1133858.0,52.8423178,9.22707391,66.0
1134858.0,52.84230946,9.22702212,66.0
1135858.0,52.84229663,9.22697294,66.0
1136858.0,52.84228055,9.22692817,66.0
1137858.0,52.84226182,9.22688829,65.0
1138858.0,52.84224002,9.22685651,65.0
1139858.0,52.8422173,9.22683087,66.0
1140858.0,52.84219458,9.22680817,65.0
1141858.0,52.84217165,9.22678683,65.0
1142858.0,52.8421509,9.22676445,65.0
1143858.0,52.84213075,9.22674187,64.0
1144858.0,52.84211086,9.22672147,65.0
1145858.0,52.84209132,9.2267015,66.0
1146858.0,52.84207208,9.22668046,67.0
1147858.0,52.84205182,9.22665926,67.0
1148858.0,52.84203167,9.22664063,67.0
1149858.0,52.84201149,9.22662086,66.0
1150858.0,52.84199386,9.22659876,66.0
1151858.0,52.84197627,9.22657475,67.0
1152858.0,52.8419605,9.22654846,68.0
1153858.0,52.84194321,9.22652642,67.0
1154858.0,52.84192777,9.22650281,67.0
1155858.0,52.84191199,9.22647699,68.0
1156858.0,52.84189483,9.22645276,68.0
1157858.0,52.84188071,9.22642383,68.0
1158858.0,52.8418644,9.22639899,68.0
1159858.0,52.84184629,9.2263739,69.0
1160858.0,52.84182681,9.22635286,70.0
1161858.0,52.84180694,9.22633265,70.0
1162858.0,52.84178717,9.22631368,70.0
1163858.0,52.84176832,9.22629333,72.0
1164858.0,52.84175036,9.22627311,72.0
1165858.0,52.8417332,9.22625333,72.0
1166858.0,52.84171657,9.22623485,74.0
1167858.0,52.84169835,9.22622183,74.0
1168858.0,52.84167817,9.22621342,73.0
1169858.0,52.84166128,9.22620106,75.0
1170858.0,52.8416476,9.22618431,74.0
1171858.0,52.84163856,9.22616702,75.0
1172858.0,52.84162812,9.22615317,76.0
1173858.0,52.84161677,9.22613958,76.0
1174858.0,52.84160424,9.22612274,78.0
1175858.0,52.84159211,9.22610348,79.0
1176858.0,52.84157914,9.22608614,81.0
1177858.0,52.84156631,9.22606788,82.0
1178858.0,52.84155393,9.22604867,82.0
1179858.0,52.8415399,9.22602557,83.0
1180858.0,52.84152291,9.22600371,84.0
1181858.0,52.84149917,9.22598235,83.0
1182858.0,52.84147665,9.22596574,83.0
1183858.0,52.84145247,9.22594124,84.0
1184858.0,52.8414313,9.22591635,84.0
1185858.0,52.84141213,9.22588839,84.0
1186858.0,52.84139367,9.22586064,84.0
1187858.0,52.84137094,9.22583527,83.0
1188858.0,52.84134559,9.22581907,81.0
1189858.0,52.84132146,9.22580588,81.0
1190858.0,52.84129978,9.22579366,80.0
1191858.0,52.84127726,9.22577933,81.0
1192858.0,52.84125756,9.22576259,81.0
1193858.0,52.84124243,9.22574885,82.0
1194858.0,52.84123001,9.22573843,82.0
1195858.0,52.84121364,9.22572746,80.0
1196858.0,52.84119715,9.2257156,80.0
1197858.0,52.84117792,9.22570423,80.0
1198858.0,52.84116047,9.22569642,80.0
1199858.0,52.8411426,9.22568614,79.0
1200858.0,52.84112476,9.22567238,79.0
1201858.0,52.84110747,9.22565944,79.0
1202858.0,52.84109033,9.22564969,78.0
1203858.0,52.84106839,9.22563694,80.0
1204858.0,52.8410448,9.22562176,81.0
1205858.0,52.8410206,9.22560614,83.0
1206858.0,52.84099774,9.22558722,83.0
1207858.0,52.84097329,9.22556329,82.0
1208858.0,52.84095054,9.22553854,82.0
1209858.0,52.84092573,9.2255136,83.0
1210858.0,52.84090375,9.22548976,85.0
1211858.0,52.84088178,9.22546556,85.0
1212858.0,52.84086039,9.22544111,88.0
1213858.0,52.84083981,9.22541843,86.0
1214858.0,52.84082018,9.22540007,87.0
1215858.0,52.84079786,9.22538075,87.0
1216858.0,52.84077502,9.22536066,86.0
1217858.0,52.84075152,9.22534364,86.0
1218858.0,52.84072923,9.22532403,87.0
1219858.0,52.84070643,9.22530568,87.0
1220858.0,52.84068503,9.22528773,89.0
1221858.0,52.84066284,9.22527266,88.0
1222858.0,52.84064136,9.22525205,88.0
1223858.0,52.84062325,9.22522901,91.0
1224858.0,52.84060629,9.22520631,90.0
1225858.0,52.84058936,9.22518276,89.0
1226858.0,52.84057139,9.22516223,89.0
1227858.0,52.84055272,9.22514355,90.0
1228858.0,52.84053561,9.22512862,91.0
1229858.0,52.84051754,9.22511338,92.0
1230858.0,52.84050124,9.22509496,93.0
1231858.0,52.84048276,9.22507757,93.0
1232858.0,52.8404646,9.22505723,92.0
1233858.0,52.84044395,9.22504386,90.0
1234858.0,52.84042432,9.22502812,90.0
1235858.0,52.84040435,9.22501111,90.0
1236858.0,52.84038425,9.22499104,90.0
1237858.0,52.84036704,9.22496423,90.0
1238858.0,52.84035088,9.22492023,91.0
1239858.0,52.84033961,9.2248724,92.0
1240858.0,52.84033027,9.22482951,93.0
1241858.0,52.84031201,9.22479008,94.0
1242858.0,52.8402865,9.22475724,94.0
1243858.0,52.84025763,9.22472767,96.0
1244858.0,52.84022828,9.22469594,98.0
1245858.0,52.84019853,9.22466398,98.0
1246858.0,52.84016978,9.2246336,99.0
1247858.0,52.84013869,9.22460572,99.0
1248858.0,52.84010712,9.22458116,100.0
1249858.0,52.84007456,9.22456189,100.0
1250858.0,52.8400427,9.22454649,101.0
1251858.0,52.84000973,9.22453009,102.0
1252858.0,52.8399784,9.22451369,102.0
1253858.0,52.83994637,9.22450687,102.0
1254858.0,52.83991675,9.22451487,99.0
1255858.0,52.8398879,9.22449832,104.0
1256858.0,52.83985895,9.22447759,102.0
1257858.0,52.83983463,9.22444863,103.0
1258858.0,52.83981154,9.22442187,104.0
1259858.0,52.83978744,9.22438801,107.0
1260858.0,52.83975976,9.22437208,104.0
1261858.0,52.83973113,9.22435753,106.0
1262858.0,52.83970184,9.22434557,107.0
1263858.0,52.83967374,9.22432842,108.0
1264858.0,52.83964821,9.22431029,109.0
1265858.0,52.83962372,9.22428912,111.0
1266858.0,52.83959829,9.22426869,112.0
1267858.0,52.83957227,9.22424744,113.0
1268858.0,52.8395471,9.22423293,110.0
1269858.0,52.83952281,9.22421598,111.0
1270858.0,52.83949838,9.2241979,112.0
1271858.0,52.83947101,9.2241945,109.0
1272858.0,52.83944594,9.22418839,109.0
1273858.0,52.83942174,9.2241759,110.0
1274858.0,52.83939848,9.22416587,109.0
1275858.0,52.83937382,9.22416107,106.0
1276858.0,52.83934908,9.22415603,107.0
1277858.0,52.8393234,9.22415377,106.0
1278858.0,52.83929567,9.22415456,104.0
1279858.0,52.83926583,9.22416507,103.0
1280858.0,52.83923581,9.22418668,103.0
1281858.0,52.83920577,9.22421206,102.0
1282858.0,52.83918185,9.22423851,101.0
1283858.0,52.83915666,9.22427607,97.0
1284858.0,52.83913721,9.22431449,97.0
1285858.0,52.83912035,9.22434523,95.0
1286858.0,52.83910344,9.22437979,95.0
1287858.0,52.83908633,9.22441328,94.0
1288858.0,52.83906908,9.22444565,94.0
1289858.0,52.83905002,9.22447427,93.0
1290858.0,52.83902996,9.22449621,94.0
1291858.0,52.83900812,9.22451736,93.0
1292858.0,52.83898869,9.22453995,94.0
1293858.0,52.83896941,9.2245654,93.0
1294858.0,52.83895132,9.22458947,93.0
1295858.0,52.83893299,9.22461609,92.0
1296858.0,52.83891724,9.22464646,92.0
1297858.0,52.83890414,9.22467813,93.0
1298858.0,52.83889143,9.22470596,93.0
1299858.0,52.83887914,9.22473571,92.0
1300858.0,52.83886628,9.22476933,91.0
1301858.0,52.83885118,9.22480454,88.0
1302858.0,52.83883605,9.22484072,87.0
1303858.0,52.83881731,9.22487446,86.0
1304858.0,52.83879867,9.22490258,85.0
1305858.0,52.83877851,9.22492896,84.0
1306858.0,52.83876193,9.22495806,85.0
1307858.0,52.83874643,9.22499034,86.0
1308858.0,52.8387318,9.22502227,87.0
1309858.0,52.8387156,9.22504949,89.0
1310858.0,52.83869992,9.22507577,88.0
1311858.0,52.83868639,9.22510792,90.0
1312858.0,52.83867211,9.22513617,91.0
1313858.0,52.83865981,9.22516719,91.0
1314858.0,52.83865361,9.22520797,96.0
1315858.0,52.83864575,9.22524781,97.0
1316858.0,52.83863387,9.22528112,96.0
1317858.0,52.83861776,9.22531328,97.0
1318858.0,52.83859935,9.22534331,96.0
1319858.0,52.83858092,9.22537166,97.0
1320858.0,52.83856158,9.2253987,96.0
1321858.0,52.83854094,9.22542354,95.0
1322858.0,52.83852232,9.2254503,95.0
1323858.0,52.83850246,9.22548318,95.0
1324858.0,52.83848676,9.2255239,93.0
1325858.0,52.83847073,9.22556299,94.0
1326858.0,52.83845364,9.2256001,91.0
1327858.0,52.83843475,9.22563648,88.0
1328858.0,52.83841705,9.22567346,85.0
1329858.0,52.83840004,9.22571064,83.0
1330858.0,52.83838302,9.22574543,84.0
1331858.0,52.83836759,9.22578045,84.0
1332858.0,52.83835216,9.22581502,85.0
1333858.0,52.8383363,9.22585102,84.0
1334858.0,52.83831924,9.22588442,84.0
